image_id,wrist_right_x,wrist_right_y,wrist_right_z,wrist_left_x,wrist_left_y,wrist_left_z,shoulder_right_x,shoulder_right_y,shoulder_right_z,shoulder_left_x,shoulder_left_y,shoulder_left_z,elbow_right_x,elbow_right_y,elbow_right_z,elbow_left_x,elbow_left_y,elbow_left_z,nose_x,nose_y,nose_z,class
image_1463,71.90979689359665,95.57090863585472,-0.32677289843559265,21.622903391718864,36.43442511558533,-0.0069427345879375935,63.755339086055756,53.739764019846916,0.44759419560432434,87.51902675628662,53.17838057875633,0.15357615053653717,39.68643343448639,61.04002982378006,0.4231140911579132,81.7916230559349,80.49350529909134,-0.044797614216804504,65.55030316114426,45.021371245384216,0.04170260950922966,backhand
image_1464,55.93968611955643,43.3343825340271,-1.0962773561477661,62.916303634643555,27.66629934310913,-1.4270312786102295,46.44187921285629,36.43408119678497,-0.6177400350570679,45.643254697322845,40.3137366771698,-0.3637255132198334,49.03268605470657,24.56030774116516,-1.1712347269058228,50.97187489271164,45.512449979782104,-0.6988689303398132,40.28196269273758,30.13767921924591,-0.42447629570961,forehand
image_1465,18.1691175699234,36.47581946849823,-0.6513540744781494,20.994393467903137,38.149773478507996,-1.0922048091888428,11.519031047821045,28.006096601486206,-0.704633355140686,24.8975031375885,25.142094016075134,-0.3443351686000824,12.279935747385025,35.87416136264801,-0.9312828779220581,24.576846063137054,34.02162480354309,-0.42413562536239624,18.960002690553665,24.480077624320984,-0.9297078847885132,backhand
image_1466,17.683604955673218,49.18407362699509,-0.7549911141395569,11.294502019882202,47.707435965538025,-1.1721187829971313,0.4084249585866928,28.058604329824448,-1.0606399774551392,19.89164113998413,26.36298105120659,-1.106428861618042,3.7136059999465942,44.929301142692566,-1.0522658824920654,21.04670524597168,41.57984906435013,-0.7747887372970581,17.936763763427734,28.442662686109543,-1.6201359033584595,backhand
image_1467,53.443841099739075,60.40221172571182,-0.396002858877182,31.241833746433258,111.91849288344383,-0.3021639883518219,35.098197013139725,54.6404185295105,-0.2172047197818756,76.18731075525284,35.46628189086914,-0.4992939829826355,19.178470611572266,67.41467696428299,-0.22131142020225525,76.62288898229599,50.46446152031422,-0.6024388074874878,39.992889970541,27.671030648052692,-0.844338595867157,backhand
image_1468,17.955559372901917,30.69549161195755,-2.638046979904175,15.626062333583832,34.01823091506958,-3.2063369750976562,18.512212574481964,25.958829939365387,-1.6049777269363403,27.884779393672943,23.290420085191727,-1.4876493215560913,12.556517034769058,31.404320776462555,-2.224548101425171,21.41405940055847,27.774469792842865,-1.8965866565704346,24.12092489004135,22.007289737462997,-1.666599154472351,backhand
image_1469,29.599523544311523,46.04827165603638,-2.156261920928955,14.77889895439148,40.22921919822693,-1.5697925090789795,13.287303447723389,26.731500774621964,-0.2865520119667053,36.780617237091064,26.06169730424881,-0.34752100706100464,6.8392181396484375,43.575869500637054,-0.7199856042861938,40.35634517669678,45.06916254758835,-1.0348620414733887,20.500435829162598,20.632363110780716,-1.1941206455230713,backhand
image_1470,24.53507924079895,32.21109867095947,0.5349746346473694,15.439748227596283,30.345600843429565,1.5755481719970703,4.858555667102337,33.970455050468445,0.2033301293849945,23.07648092508316,33.33143699169159,-0.07286021113395691,9.327821627259254,39.72808384895325,0.897918701171875,32.172317802906036,39.80697298049927,0.07869616150856018,14.08792033791542,24.984200835227966,-0.514083206653595,forehand
image_1536,20.299216344952583,87.28886222839355,1.6594178676605225,94.61124408245087,51.042435094714165,0.43590858578681946,60.442845582962036,60.247344464063644,-0.47624140977859497,20.440000668168068,64.85515670478344,0.03706568852066994,87.04971903562546,58.50526989996433,-0.24098005890846252,18.093782231211662,80.5677108168602,0.79604572057724,44.469345420598984,40.55792611837387,0.3095320165157318,stand
image_1537,17.64100205898285,23.368330121040344,-0.1830473095178604,13.58750867843628,23.255781203508377,-0.5597479343414307,10.927493512630463,14.2567880153656,0.09426181018352509,20.003694534301758,13.515257209539413,0.0365724116563797,11.57315182685852,21.993942856788635,-0.15187332034111023,21.926243841648102,21.86834391951561,-0.050522271543741226,13.23606526851654,11.94222754240036,-0.29598572850227356,backhand
image_1538,42.57445156574249,53.73291313648224,0.12883742153644562,32.45088875293732,48.34415137767792,0.05461438000202179,25.005727112293243,28.68168443441391,0.09855655580759048,38.51018965244293,28.761895895004272,0.10394379496574402,26.93414866924286,45.64923942089081,0.08542907238006592,40.99247694015503,43.339664340019226,0.18658041954040527,34.718495309352875,29.429157078266144,-0.07261012494564056,forehand
image_1620,17.931962490081787,50.650522112846375,-0.6693195104598999,18.794859409332275,47.623133182525635,-0.3672700822353363,29.365288257598877,23.310304284095764,-0.3803268373012543,29.09944438934326,22.87437629699707,-0.7947222590446472,24.31759762763977,38.48918437957764,-0.3147435188293457,22.91461491584778,39.536280155181885,-0.7667439579963684,22.21847414970398,20.423995077610016,-0.5965809226036072,backhand
image_1621,30.371815860271454,42.58397459983826,0.41994360089302063,56.22268903255463,35.866177916526794,0.5855799317359924,49.388710141181946,28.156986460089684,0.13558390736579895,37.049264430999756,29.32460208237171,-0.01603154093027115,54.28769302368164,42.874415159225464,0.24180425703525543,33.680638790130615,40.57858344912529,0.1109410896897316,38.170031011104584,24.174379527568817,0.3662663996219635,stand
image_1622,70.3208030462265,17.39087988436222,2.216729164123535,12.650967925786972,88.81332719326019,1.3639456033706665,26.073134779930115,53.41827231645584,1.2499994039535522,43.09688651561737,35.82429376244545,0.6459410190582275,18.953234314918518,81.89276069402695,1.3201266527175903,47.643181562423706,24.375135615468025,1.2079252004623413,31.56736296415329,29.25964203476906,0.5639339089393616,serve
image_1625,43.158782958984375,51.057913184165955,-1.0970171689987183,31.437875747680664,51.34110903739929,-1.3104016780853271,24.55137062072754,28.862353682518005,-0.8097166419029236,45.490779876708984,26.1498244702816,-0.7098998427391052,22.737361907958984,44.36337625980377,-0.9078280925750732,49.83218765258789,39.67039519548416,-0.7694379091262817,36.150936126708984,19.12295114994049,-1.4754806756973267,backhand
image_1626,31.93816900253296,39.43559193611145,-1.4823967218399048,15.677571296691895,38.166987657547,-1.5023884773254395,12.55347728729248,21.989569664001465,-1.3604366779327393,29.493741989135742,21.029163002967834,-1.3945564031600952,11.361963748931885,33.73251700401306,-1.1387555599212646,35.487942695617676,30.11274254322052,-1.150682806968689,20.855495929718018,19.1100937128067,-2.5465610027313232,forehand
image_1627,19.71004867553711,10.053240463137627,-0.12069264054298401,19.47154426574707,15.651326566934586,-0.6306032538414001,11.247235298156738,13.528805375099182,-0.4600941240787506,17.232051849365234,13.820066034793854,0.06461746990680695,15.420493125915527,17.747080206871033,-0.6220846772193909,20.76198959350586,13.56651246547699,-0.004365303087979555,15.655451774597168,10.139302134513855,-0.3751077353954315,serve
image_1629,14.658455193042755,35.98342928290367,-0.7362906336784363,9.071497946977615,34.53546226024628,-0.3155364990234375,19.51222202181816,20.327252447605133,-0.05640556290745735,28.80552166700363,20.829696714878082,-0.6680911183357239,12.53628046810627,30.160984814167023,-0.10053862631320953,21.944441109895706,31.345743536949158,-0.7166474461555481,21.85766440629959,12.254963845014572,-0.5384955406188965,backhand
image_1630,19.100824654102325,31.086253464221954,-0.4881610870361328,9.690673768520355,29.123367309570312,-0.31773433089256287,12.400935769081116,16.75705909729004,-0.06881646811962128,23.965195655822754,17.381474792957306,-0.3182503879070282,10.179519832134247,26.97863608598709,-0.14979809522628784,24.395510494709015,28.030069917440414,-0.32430437207221985,20.81124636530876,11.943350449204445,-0.6044331192970276,backhand
image_1832,33.44031870365143,57.258389949798584,-1.101887583732605,28.32482224702835,57.472495317459106,-1.1425962448120117,16.039211750030518,33.615462720394135,-1.0646065473556519,36.447139382362366,32.306960225105286,-1.1813867092132568,20.826639235019684,47.83401829004288,-1.0183693170547485,38.321991086006165,48.82568818330765,-1.0025274753570557,23.96443098783493,30.082554757595062,-1.339430809020996,backhand
image_1833,120.80451148748398,153.0930233001709,0.25024673342704773,169.24479871988297,67.83816397190094,0.34241819381713867,134.69019657373428,52.52043396234512,0.3959154486656189,108.72361296415329,49.5237198472023,0.33145371079444885,151.13380748033524,79.5565938949585,0.30129364132881165,115.43969178199768,98.93613249063492,0.26448115706443787,128.97454595565796,34.68965828418732,0.6013143658638,stand
image_1834,43.20966124534607,35.60317379236221,-0.939378559589386,30.84775686264038,36.5114027261734,-1.0044807195663452,29.292470812797546,23.533115446567535,-0.18109607696533203,42.6376748085022,26.458306908607483,-0.19099391996860504,25.725064873695374,32.85728031396866,-0.4238831102848053,46.57806873321533,37.52742147445679,-0.4348083734512329,37.881914377212524,16.598246186971664,-0.8806189298629761,forehand
image_1835,26.830340176820755,109.4501119852066,-0.1688069850206375,60.02601608633995,73.20757302641869,0.45430153608322144,114.93881642818451,52.38296031951904,-0.02812027744948864,76.64252519607544,64.29435083270073,-0.3590031564235687,90.80599397420883,77.11679494380951,0.20919591188430786,51.83187201619148,96.6236242055893,-0.3269297182559967,94.9096217751503,28.90953465551138,0.09091737121343613,backhand
image_1836,55.210142850875854,79.8138912320137,0.21207664906978607,58.48851215839386,83.1573361158371,-0.7512619495391846,37.65044063329697,43.385788679122925,-1.0298861265182495,30.664105653762817,42.9834149479866,0.2920100688934326,38.1301127076149,77.79212093353271,-1.083191990852356,34.493439733982086,72.94107127189636,0.5280560255050659,46.764588832855225,24.3846143335104,-0.3679623603820801,forehand
image_1837,18.576706051826477,42.94880145788193,-0.37341874837875366,27.979613184928894,31.62365233898163,-0.3216926157474518,25.42645561695099,19.08236202597618,-0.3800845444202423,22.105947375297546,19.007372319698334,-0.5542449951171875,25.255879282951355,30.9704549908638,-0.37416061758995056,19.451208293437958,34.14366456866264,-0.4689085781574249,18.721349716186523,13.545573458075523,-0.3513190448284149,stand
image_1838,28.11868679523468,60.942337453365326,-2.603518486022949,23.802467465400696,64.90223038196564,-2.2155518531799316,13.691864401102066,31.462348878383636,-1.8482669591903687,31.74585485458374,30.688969284296036,-1.9166896343231201,7.875704526901245,58.41889560222626,-1.923386573791504,38.58552968502045,53.02799791097641,-2.0020763874053955,21.79217040538788,24.68866828083992,-2.8323421478271484,backhand
image_1870,26.414396286010742,39.060231149196625,-0.7284653782844543,15.316401958465576,42.402323842048645,-0.407593309879303,16.225982189178467,21.505036294460297,-0.14459450542926788,35.467620849609375,18.012678772211075,-0.4688623249530792,12.982159614562988,35.2537562251091,0.03974050283432007,36.52220106124878,32.53114312887192,-0.5083383321762085,23.05739188194275,13.492564767599106,-0.8852494359016418,backhand
image_1873,15.54191417992115,45.865914821624756,-0.8031322956085205,19.325713366270065,40.74805450439453,-0.2387520670890808,20.752742737531662,19.840227603912354,-0.12826736271381378,30.85685431957245,23.48267889022827,-0.7396748065948486,19.43447858095169,33.30126118659973,-0.05748480558395386,25.191505253314972,39.324381589889526,-0.7826677560806274,21.450099647045135,16.463971972465515,-0.7172116041183472,backhand
image_1880,62.69528388977051,84.04263573884964,-2.0282790660858154,34.27703447639942,33.832522466778755,-1.4462674856185913,79.92779701948166,86.41647171974182,-1.0642352104187012,92.20659166574478,102.53482788801193,-1.0307703018188477,63.14057633280754,58.49392303824425,-1.2442132234573364,78.70296448469162,104.01295244693756,-1.4572128057479858,67.63147190213203,88.78231471776962,-1.1286340951919556,serve
image_1883,33.34057009220123,33.17199671268463,-1.0115540027618408,32.304335832595825,34.4537428021431,-0.6387143731117249,26.54935508966446,16.061607360839844,-0.471681147813797,41.281471252441406,18.22567543387413,-0.885706901550293,31.384242296218872,32.942431926727295,-0.5548881888389587,40.38033127784729,33.52990448474884,-0.8810703158378601,30.43788206577301,15.492699056863785,-1.2368932962417603,backhand
image_1884,30.7216078042984,45.68898105621338,-1.090354323387146,23.764881253242493,46.06621444225311,-1.008602261543274,15.907096803188324,23.506263971328735,-0.7666211128234863,35.29162561893463,21.928638249635696,-0.8183855414390564,14.9916532933712,40.23052674531937,-0.8369465470314026,36.67410397529602,38.83975142240524,-0.7925155758857727,25.267291128635406,16.445294737815857,-1.349682092666626,backhand
image_1965,71.63489699363708,50.96354800462723,-0.6551626920700073,98.84471595287323,70.72602331638336,-0.5146803259849548,73.37136685848236,57.12952610850334,-0.5094380378723145,40.84803193807602,47.90657326579094,-0.412607878446579,85.39615392684937,76.12619704008102,-0.5828002095222473,67.62283265590668,51.07433798909187,-0.47032347321510315,50.270678997039795,37.192857176065445,0.07768834382295609,stand
image_1966,48.44787883758545,58.79818904399872,0.5680370926856995,53.66477108001709,70.91404670476913,-0.2948910892009735,42.878342628479004,41.64950077235699,-0.861908495426178,29.55106830596924,35.947733983397484,0.2960302233695984,37.54910230636597,67.80601000785828,-0.756273090839386,33.57858753204346,57.37128844857216,0.5565302968025208,46.97892951965332,21.76205702126026,-0.042134951800107956,forehand
image_2117,23.780147954821587,110.07141530513763,-0.8887215852737427,58.643142342567444,11.927816078066826,0.20772480964660645,85.9702622294426,71.60713103413582,0.21109937131404877,60.07761251926422,36.76104435324669,-0.7135546207427979,72.44093865156174,46.54199543595314,0.2728962302207947,40.41657730937004,72.28937503695488,-0.8877798318862915,62.091918885707855,52.37327376008034,-0.014799163676798344,backhand
image_2118,74.7270273566246,39.709891229867935,0.03740910068154335,70.93064025044441,25.535516291856766,0.1528201848268509,73.41445967555046,23.8673298060894,0.248931422829628,80.49172645807266,28.038329109549522,0.6029577851295471,66.28299158811569,37.59191036224365,0.03320116549730301,81.01695424318314,43.71099203824997,0.3767797350883484,81.56039714813232,25.863955467939377,0.4070587754249573,backhand
image_2120,23.074806928634644,28.996912837028503,-0.7723583579063416,15.713989168405533,30.108194947242737,-0.5685193538665771,14.760192424058914,18.681186497211456,-0.5884508490562439,27.694528818130493,19.67088496685028,-0.5644083023071289,11.379446625709534,26.260594367980957,-0.5430945158004761,30.33619785308838,27.76912021636963,-0.5742996335029602,22.059336245059967,15.558910846710205,-1.0012612342834473,backhand
image_2121,38.10440194606781,41.679104804992676,-0.697561502456665,7.838273584842682,33.517521142959595,-0.43916529417037964,15.563256800174713,19.329196572303772,-0.27995261549949646,31.594390392303467,20.081329107284546,-0.6254285573959351,9.167888015508652,28.15284812450409,-0.1495298594236374,37.81778371334076,30.300080180168152,-0.6317490935325623,19.29418522119522,12.831475675106049,-0.7273850440979004,forehand
image_2122,25.273009300231934,38.65391093492508,0.7820000648498535,38.13487124443054,36.22014516592026,0.5947897434234619,42.57523798942566,24.281141877174377,-0.17769798636436462,22.21639049053192,22.857286006212234,-0.1952327936887741,41.76336646080017,37.73350775241852,0.11655395478010178,21.105433464050293,37.06432455778122,0.17453961074352264,36.03171348571777,13.941266596317291,0.1287439614534378,stand
image_2123,21.84006905555725,27.57183462381363,-0.6972983479499817,14.575491100549698,27.88055956363678,-0.6825280785560608,11.717517018318176,14.761136323213577,-0.7006118893623352,21.917620301246643,12.890622764825821,-0.7547465562820435,10.981294065713882,23.352888822555542,-0.6179490089416504,23.493244886398315,21.865294128656387,-0.6455260515213013,16.606679916381836,11.967215985059738,-0.9570351243019104,backhand
image_2127,25.706440210342407,54.53882026672363,-1.075819492340088,14.43023681640625,18.211860418319702,-0.22594720125198364,20.050697028636932,33.33733773231506,-0.2717069983482361,24.531500041484833,38.03089475631714,-0.8210388422012329,16.59141033887863,26.23177146911621,-0.18838894367218018,24.05453473329544,52.55631494522095,-0.973716676235199,13.823679089546204,34.42069363594055,-0.6806299686431885,forehand
image_2223,44.886558532714844,49.08422136306763,-0.03226352110505104,39.57317042350769,41.49084264039993,-0.36240360140800476,50.50066065788269,86.12532091140747,-0.16163590550422668,42.68171191215515,95.93966805934906,0.04090328514575958,41.82488989830017,70.58010172843933,-0.1969694048166275,50.40915274620056,83.47872507572174,-0.031243987381458282,43.34251284599304,82.1558598279953,0.04500751197338104,serve
image_2226,64.45205163955688,69.43062543869019,-1.0059641599655151,17.66871228814125,53.90670299530029,-2.7394943237304688,21.49133574962616,50.06325840950012,0.009158769622445107,76.00139474868774,54.364919662475586,-0.23336385190486908,-1.1642619045451283,68.02630424499512,-1.2495416402816772,89.31802093982697,83.5262656211853,-0.9618785977363586,38.93805792927742,32.56748914718628,-0.6818514466285706,backhand
image_2309,29.521572291851044,49.822788298130035,-2.733487129211426,18.19986790418625,39.517383724451065,-2.013482093811035,22.43828997015953,51.079916059970856,-1.460597276687622,26.41100451350212,55.1475487947464,-1.4489160776138306,16.070995032787323,55.03304851055145,-1.700365662574768,29.4996440410614,66.71285963058472,-1.9786443710327148,25.421943366527557,41.38110566139221,-1.7272579669952393,forehand
image_2663,20.963913798332214,111.98002383112907,-1.7676371335983276,79.26195049285889,21.698447674512863,-0.0663607195019722,95.13674461841583,88.78542172908783,-0.09024748206138611,66.51474559307098,107.12461280822754,-0.9163157343864441,84.79889047145844,52.34648984670639,0.040561020374298096,47.67453718185425,115.26614320278168,-1.317421317100525,73.41552209854126,76.05340705811977,-0.29843246936798096,stand
image_2664,24.868586122989655,17.897394254803658,-0.9080464243888855,14.602746605873108,21.683523446321487,0.6604408621788025,13.66476222872734,22.840888261795044,-0.024376096203923225,29.702762186527252,24.857204854488373,-0.26589518785476685,13.571086019277573,27.252729058265686,0.2570391595363617,34.14664602279663,26.019409358501434,-0.6683171987533569,21.301695197820663,14.829854398965836,-0.3682781159877777,backhand
image_2665,17.104613780975342,77.63732409477234,-0.4208598732948303,45.46933174133301,-5.853452101349831,-0.48195019364356995,61.86552047729492,64.71337139606476,-0.5244966745376587,30.684518814086914,81.28259313106537,-1.0320656299591064,51.39625549316406,27.513369292020798,-0.5192701816558838,2.6904192566871643,94.55313467979431,-0.6164296269416809,43.79976749420166,50.93141680955887,0.044960685074329376,stand
image_2666,29.122319102287292,55.3062989115715,-0.8311127424240112,20.42647612094879,52.1798380613327,0.003771417075768113,20.615659534931183,24.534138917922974,-0.08849360048770905,34.357384502887726,21.79716584086418,-1.0738860368728638,22.316819429397583,40.18559265136719,0.12391512095928192,31.291097223758698,43.31102937459946,-0.9739563465118408,17.741292536258698,22.01536837220192,-0.4842490255832672,backhand
image_2670,36.121764063835144,8.271011181175709,-0.927799642086029,23.023316502571106,39.257203698158264,-1.3491982221603394,14.61326551437378,22.913444250822067,-1.3067346811294556,27.394184589385986,17.03439725935459,-0.9390069842338562,17.783609479665756,32.9978551864624,-1.2902404069900513,33.390357971191406,16.3391994535923,-0.7950397729873657,21.42262852191925,18.625135630369186,-1.8498380184173584,serve
image_2671,25.376573503017426,44.978960037231445,-2.1071934700012207,24.190822809934616,46.732688426971436,-2.172051429748535,16.343822836875916,26.450411796569824,-1.44455885887146,33.42786115407944,25.199893355369568,-1.4604194164276123,13.792659491300583,42.69354057312012,-1.7119632959365845,35.558270037174225,40.7361935377121,-1.682928204536438,25.62000060081482,20.6065576672554,-2.2668895721435547,backhand
image_2708,70.17053389549255,83.3222067952156,-0.38504302501678467,19.46625691652298,82.54601168632507,-0.9736884236335754,21.160562753677368,46.15065640211105,-0.8008698225021362,55.2834370136261,44.327692836523056,-0.5453132390975952,-0.4602157697081566,64.44716107845306,-0.8747763633728027,58.85089302062988,66.51059710979462,-0.20058871805667877,56.876630544662476,39.10660183429718,-1.044717788696289,forehand
image_2710,28.18750262260437,45.964298486709595,-1.2666555643081665,4.49589765816927,49.070260405540466,-0.9577839374542236,15.232019186019897,23.798269152641296,-1.1551833152770996,35.46655356884003,22.518086075782776,-1.2939815521240234,10.20703998208046,35.773846328258514,-1.0337252616882324,31.448035776615143,37.59914219379425,-1.1216034889221191,25.03481364250183,19.960359752178192,-2.0654304027557373,backhand
image_2712,94.88731026649475,113.1131649017334,-0.9396045207977295,58.424413204193115,108.14597606658936,-0.535506010055542,88.92602920532227,60.36462187767029,-0.1458873748779297,125.5633682012558,59.19250249862671,-0.45582157373428345,62.03647702932358,101.3097882270813,-0.375259667634964,110.07221639156342,93.85413527488708,-0.6025073528289795,110.84718704223633,43.85971426963806,-0.4446637034416199,backhand
image_2714,95.58250308036804,119.9938178062439,-0.3007693290710449,68.25032830238342,90.64409732818604,-0.03857450559735298,91.54661893844604,64.2539381980896,0.12644217908382416,123.05886447429657,68.96823644638062,-0.14355196058750153,71.33030891418457,101.39148235321045,0.14823804795742035,97.93901145458221,104.15802001953125,-0.1731986105442047,100.8794903755188,52.75837779045105,-0.03422573581337929,backhand
image_2721,40.73120427131653,54.072267293930054,-0.4468176066875458,10.886286497116089,57.30323535203934,-0.8752120733261108,14.499959945678711,29.930480182170868,-0.6979140639305115,35.936954975128174,31.291552931070328,-0.45110371708869934,11.993165850639343,44.372472524642944,-0.6462277173995972,40.72367215156555,43.91783970594406,-0.19744773209095,26.909987449645996,16.761051177978516,-1.025679111480713,forehand
image_2723,25.76757723093033,73.95772361755371,-0.9325724840164185,21.62229335308075,64.5352932214737,-0.197053000330925,18.235262364149094,31.623097836971283,-0.006606966257095337,30.194151520729065,31.608992993831635,-0.8238366842269897,19.645158767700195,52.530503153800964,0.0879947617650032,31.394497632980347,56.262012362480164,-0.8794481754302979,21.07260325551033,21.541396737098694,-0.7596002221107483,backhand
image_2731,54.25187200307846,28.603582561016083,0.6373124718666077,166.8122762441635,69.54856312274933,0.36787673830986023,117.0370665192604,50.85982805490494,0.24331235885620117,70.90245708823204,42.24529203772545,0.3316972553730011,143.74833196401596,70.20540645718575,0.24101024866104126,62.04487323760986,38.48028528690338,0.44677484035491943,86.27302780747414,26.74187770485878,0.7669646143913269,stand
